,open,high,low,close,volume
20090923,18295,18319,18194,18259,2688085
20090922,18028,18319,18028,18275,2615428
20090921,18101,18158,17984,18028,2329089
20090918,18061,18259,18044,18081,2316839
20090917,18073,18145,17947,18057,1809297
20090916,17612,18048,17600,17952,1400933
20090915,17434,17564,17414,17560,1739525
20090914,17592,17592,17313,17362,3822797
20090911,17499,17584,17410,17544,3636470
20090910,17123,17511,17111,17451,12908349
20090909,17212,17220,17026,17079,3855939
20090908,17103,17196,17083,17168,2671128
20090907,17127,17168,16954,17043,2449796
20090904,17192,17200,16942,17063,1979235
20090903,17119,17176,17026,17107,1341764
20090902,17039,17216,16869,17123,1533707
20090901,16800,17233,16768,17220,2444034
20090831,16998,17039,16724,16837,9680301
20090828,17047,17119,16942,17018,3255397
20090827,17095,17095,16861,16934,2884951
20090826,17031,17119,17006,17095,4283892
20090825,17022,17071,16942,16990,3662581
20090824,16909,17107,16909,17103,2637508
20090821,16707,16837,16570,16764,8441947
20090820,16429,16675,16336,16659,3324647
20090819,16408,16505,16312,16320,6596054
20090818,16170,16461,16150,16340,1786584
20090817,16724,16748,16206,16283,13115191
20090814,16643,16796,16610,16756,2457111
20090813,16542,16635,16522,16562,10174026
20090812,16594,16594,16352,16469,3130062
20090811,16578,16675,16578,16643,1495725
20090810,16724,16744,16598,16627,1609787
20090807,16497,16651,16481,16631,7157789
20090806,16449,16635,16364,16546,3835326
20090805,16627,16683,16485,16485,6266328
20090804,16643,16756,16513,16554,2939596
20090803,16530,16602,16473,16526,1323384
20090731,16295,16513,16243,16497,2919238
20090730,16101,16235,15992,16235,1192430
20090729,16086,16150,16041,16098,1470328
20090728,16090,16126,16025,16102,1151055
20090727,15880,16154,15880,16054,2466254
20090724,15888,15933,15808,15836,1360733
20090723,15771,15888,15699,15784,1730392
20090722,15755,15788,15695,15775,1482540
20090721,15715,15800,15647,15703,5746168
20090720,15248,15659,15248,15634,6710290
20090717,15227,15276,15151,15199,1087894
20090716,15123,15175,15078,15123,6488490
20090715,14724,14990,14716,14941,6452900
20090714,14732,14732,14526,14567,11785759
20090713,14949,14978,14478,14506,14060593
20090710,15030,15050,14849,14966,4531685
20090709,14925,15103,14925,15006,5794497
20090708,14958,14978,14792,14978,1738808
20090707,14998,15070,14941,15006,1831602
20090706,14821,15002,14788,14937,2200659
20090703,14542,14825,14526,14821,1858855
20090702,14829,14841,14692,14740,3848646
20090701,14502,14821,14458,14756,2019166
20090630,14619,14756,14522,14530,3112248
20090629,14611,14716,14498,14514,1621700
20090626,14603,14611,14482,14546,2065555
20090625,14224,14659,14224,14470,2290745
20090624,14172,14264,14079,14184,4085796
20090623,14305,14305,14095,14135,5907606
20090622,14329,14530,14289,14506,1668750
20090619,14321,14369,14220,14329,2060273
20090618,14422,14466,14200,14232,2745651
20090617,14458,14466,14373,14426,1454282
20090616,14466,14587,14422,14494,1802005
20090615,14764,14772,14502,14627,3235767
20090612,14829,14861,14671,14772,3519950
20090611,14635,14897,14571,14764,2744261
20090610,14264,14659,14208,14659,2199141
20090609,14538,14587,14156,14156,3048806
20090608,14418,14607,14357,14393,2225132
20090605,14385,14418,14204,14418,4389139
20090604,14575,14575,14204,14204,6636367
20090603,14700,14788,14538,14603,4566228
20090602,14833,14865,14603,14627,7180664
20090601,14462,14663,14357,14663,4254601
20090529,14458,14514,14313,14498,7624981
20090528,14023,14377,14011,14377,4943548
20090527,14345,14438,14091,14103,7435645
20090526,14514,14551,14103,14152,5429479
20090525,14426,14611,13644,14498,7235219
20090522,14579,14800,14490,14522,4593376
20090521,14829,14841,14651,14720,3243816
20090520,14792,14885,14780,14869,2293024
20090519,14671,14804,14619,14788,4426416
20090518,14357,14401,14164,14345,6867984
20090515,14458,14498,14361,14401,2589030
20090514,14426,14502,14289,14289,11416974
20090513,14571,14700,14571,14667,4263203
20090512,14595,14655,14518,14555,3993577
20090511,14744,14756,14587,14683,5911966
20090508,14546,14675,14474,14667,3027837
20090507,14667,14720,14470,14555,8499962
20090506,14587,14655,14409,14494,5374853
20090504,14446,14542,14377,14522,3251568
20090430,14039,14369,14035,14264,6166694
20090429,13668,13962,13600,13962,6099325
20090428,13963,14090,13552,13560,2783140
20090427,14106,14198,13863,13935,2410652
20090424,14257,14305,13995,14090,3312244
20090423,14146,14281,14070,14253,9284500
20090422,14018,14154,13911,14110,7686215
20090421,13700,13939,13580,13923,8289513
20090420,13907,13959,13668,13923,8371638
20090417,13987,14106,13720,13835,11314141
20090416,13995,14218,13835,13847,7110023
20090415,13684,13875,13564,13795,8171417
20090414,13939,14050,13704,13887,10749185
20090413,13983,14054,13815,13859,6434046
20090410,13935,14094,13744,13899,7335168
20090409,13262,13724,13222,13692,11022555
20090408,13477,13505,13146,13146,5306687
20090407,13580,13692,13481,13620,4620515
20090406,13548,13871,13548,13608,5408967
20090403,13604,13616,13425,13517,4451135
20090402,13150,13473,13146,13457,5450603
20090401,12840,13059,12672,13003,8293264
20090331,12688,12979,12684,12744,6427573
20090330,13055,13162,12625,12625,3340269
20090327,13194,13262,13011,13059,2736581
20090326,12943,13142,12856,13142,6845222
20090325,12879,12983,12820,12983,3683263
20090324,12927,12959,12748,12923,4413774
20090323,12417,12700,12417,12672,2768260
20090320,12302,12501,12290,12370,3494962
20090319,12509,12569,12270,12274,4435158
20090318,12453,12457,12278,12417,6113223
20090317,12067,12374,12015,12358,3060709
20090316,11971,12103,11868,11948,4931753
20090313,11995,12202,11924,11951,7227341
20090312,11987,12023,11796,11868,9223433
20090311,11892,11987,11868,11987,2470977
20090310,11310,11641,11259,11585,2339979
20090309,11322,11442,11163,11410,7268389
20090306,11016,11266,10984,11223,4515089
20090305,11374,11390,11131,11243,8703944
20090304,10880,11278,10661,11243,6145071
20090303,10498,10928,10498,10884,3782481
20090302,10988,10988,10657,10832,6799031
20090227,11143,11350,11039,11151,6504277
20090226,11306,11609,10904,11143,9099861
20090225,11470,11505,11167,11235,5882576
20090224,11215,11231,11095,11167,4205009
20090223,11127,11537,11039,11537,3694778
20090220,11533,11633,11127,11199,5114621
20090219,11709,11760,11490,11645,6463272
20090218,11713,11804,11581,11661,5529488
20090217,12306,12306,11828,11872,5716983
20090216,12441,12632,12354,12354,3123253
20090213,12358,12561,12234,12541,4952521
20090212,12481,12501,12230,12342,13938545
20090211,12346,12589,12290,12529,3855976
20090210,12800,12927,12569,12668,2805060
20090209,12967,13023,12720,12732,4629122
20090206,12696,12820,12636,12820,5716482
20090205,12533,12756,12441,12441,5485938
20090204,12481,12640,12409,12640,3935611
20090203,12111,12402,11971,12242,7244829
20090202,12131,12338,11955,12067,6662581
20090130,12107,12294,12091,12266,5011621
20090129,12354,12481,12270,12338,4564649
20090128,11760,12258,11760,12250,4133819
20090123,11681,11685,11482,11517,9769528
20090122,11944,11944,11689,11788,7696471
20090121,11478,11788,11446,11649,7172045
20090120,12059,12059,11796,11888,4189883
20090119,12107,12270,12087,12171,4007777
20090116,11908,12035,11760,12035,4448795
20090115,12127,12147,11748,11788,13366839
20090114,12334,12545,12218,12537,6580232
20090113,12127,12390,11995,12342,7629572
20090112,12382,12457,12186,12226,5810116
20090109,12856,12927,12517,12529,7829530
20090108,12879,12931,12704,12760,11397789
20090107,12824,13071,12696,13071,4832078
20090106,12505,12816,12497,12716,5544266
20090105,12449,12605,12386,12437,7036163
20090102,12051,12238,11844,12234,5157078
20081230,11916,12167,11828,11828,6307662
20081229,11685,11896,11501,11836,5136849
20081226,11828,11832,11593,11693,2707065
20081224,11940,11983,11653,11796,3125481
20081223,12115,12266,11908,11940,5603641
20081222,12453,12577,12194,12282,7947153
20081219,12250,12497,12230,12306,8639726
20081218,12270,12445,12186,12262,6762444
20081217,12386,12473,11948,12159,8982062
20081216,12067,12155,11872,12103,9169161
20081215,11860,12230,11860,12111,5968703
20081212,11916,12095,11497,11589,6513764
20081211,11963,12250,11948,12127,7680567
20081210,11629,12167,11629,12035,5246267
20081209,11724,11760,11486,11605,4633481
20081208,10912,11709,10793,11637,3076369
20081205,10609,10840,10578,10749,3308277
20081204,10844,10912,10434,10554,5767479
20081203,10864,10864,10609,10725,8784311
20081202,10593,10892,10562,10697,5776608
20081201,11386,11386,11075,11127,6583897
20081128,11247,11402,11151,11386,5534629
20081127,11107,11239,11000,11151,4728201
20081126,10450,10832,10386,10832,5019004
20081125,10554,10765,9558,10386,5895882
20081124,10506,10593,10108,10108,6015384
20081121,9638,10593,9570,10514,5086534
20081120,10036,10291,9900,9900,4705859
20081119,10904,10904,10370,10625,6043970
20081118,11071,11247,10832,10832,8069365
20081117,11278,11593,10992,11270,3543449
20081114,11776,11800,11294,11386,7018033
20081113,11314,11366,10920,11310,5278566
20081112,11581,12019,11513,11828,3484723
20081111,11920,12214,11693,11788,3698903
20081110,11995,12246,11804,12186,6252218
20081107,11032,11892,10936,11892,6221648
20081106,11804,12011,11354,11390,4253085
20081105,12394,12760,12151,12394,4666967
20081104,11948,12178,11784,12131,3628717
20081103,11948,12330,11756,11884,4465443
20081031,11728,12298,11318,11987,5650303
20081030,10992,11804,10593,11804,4747465
20081029,11155,11430,9642,10267,8630519
20081028,9478,10816,9470,10673,5185785
20081027,9478,10195,9379,9797,5205957
20081024,10992,11024,9685,9685,7242506
20081023,11159,11310,10745,10992,8049615
20081022,12465,12497,11450,11732,5479718
20081021,12816,12848,12350,12521,4303709
20081020,12465,12660,12027,12585,3566505
20081017,12895,12895,12190,12378,4943567
20081016,13146,13250,12521,12541,7102161
20081015,13947,14058,13775,13923,3018044
20081014,14010,14222,13967,14210,4870668
20081013,13150,13541,13059,13393,2970895
20081010,12987,13023,12306,12939,3544628
20081009,13533,13775,13313,13501,12985931
20081008,13779,13843,13341,13461,3478354
20081007,13859,14178,13744,14138,2921215
20081006,14413,14417,13959,14082,4844256
20081002,14926,15066,14564,14616,1792102
20081001,14879,14954,14723,14847,4944236
20080930,14206,14910,14206,14871,3894408
20080929,15440,15492,14978,15030,3059847
20080926,15504,15504,15209,15301,4871871
20080925,15408,15556,15161,15532,4433839
20080924,15253,15532,15241,15492,2450256
20080923,14942,15376,14942,15305,2499401
20080922,15293,15452,15062,15126,3578294
20080919,14791,15197,14791,15197,4184851
20080918,14337,14417,14090,14329,5203643
20080917,14687,14835,14540,14719,5111971
20080916,14098,14576,14050,14321,2633966
20080912,15086,15265,15054,15221,4322517
20080911,15110,15110,14803,14895,25676097
20080910,14771,15114,14703,15114,4180190
20080909,15169,15169,14859,14942,9489955
20080908,14735,15245,14727,15189,8276809
20080905,14349,14544,14345,14456,4620615
20080904,14719,14775,14544,14632,4506077
20080903,14496,14791,14496,14735,2349961
20080902,14576,14759,14472,14735,2751891
20080901,14990,15014,14584,14600,2235538
20080829,15253,15357,15098,15149,1943313
20080828,15452,15468,15134,15134,2210438
20080827,15341,15408,15102,15404,1437052
20080826,15213,15468,15189,15357,1162524
20080825,15412,15520,15376,15452,2131242
20080822,15492,15496,15189,15349,2192771
20080821,15826,15842,15500,15524,3791537
20080820,15719,15898,15639,15799,1945471
20080819,16034,16034,15667,15771,3263061
20080818,16209,16257,16002,16165,4420402
20080814,15966,16197,15938,16181,6026675
20080813,16169,16193,15926,16010,4367625
20080812,16233,16308,16113,16193,3053931
20080811,16288,16356,16209,16209,2806493
20080808,15838,16121,15795,16022,2589092
20080807,16197,16197,15894,16030,5360645
20080806,15982,16209,15978,16197,2000399
20080805,15747,15942,15679,15679,3829533
20080804,16034,16065,15663,15787,4526934
20080801,16217,16229,16010,16073,4444566
20080731,16272,16416,16165,16336,2900878
20080730,16217,16261,16089,16209,1770329
20080729,16069,16077,15743,15970,1449056
20080728,16475,16491,16220,16332,911816
20080725,16380,16475,16260,16348,2880915
20080724,16403,16690,16403,16666,3019559
20080723,16332,16388,16193,16372,3774119
20080722,15834,16006,15834,16002,2083737
20080721,15564,16085,15564,16029,1771371
20080718,15838,15838,15377,15464,2366727
20080717,15735,15751,15592,15639,1994972
20080716,15472,15616,15257,15381,3331823
20080715,15830,15834,15429,15472,2052569
20080714,15942,16125,15838,15934,2502509
20080711,15735,16029,15568,15942,3418893
20080710,15440,15795,15361,15723,11475226
20080709,15958,16037,15631,15631,4604325
20080708,16149,16149,15520,15719,4889536
20080707,16033,16244,15958,16212,1519769
20080704,16364,16443,16101,16101,3505139
20080703,16396,16555,16276,16400,2971626
20080702,16985,17048,16519,16634,1883855
20080701,17072,17132,16873,16992,3766706
20080630,17080,17199,17060,17112,1061808
20080627,17152,17231,17068,17144,2157825
20080626,17546,17661,17470,17518,2013852
20080625,17406,17494,17259,17490,1214778
20080624,17422,17454,17323,17430,577785
20080623,17351,17542,17271,17450,709213
20080620,17796,17828,17522,17609,1736407
20080619,17908,17908,17641,17717,2857424
20080618,17745,18063,17725,18047,1119497
20080617,17900,17940,17701,17804,1522837
20080616,17840,17956,17753,17884,1874501
20080613,17828,17896,17613,17697,1517183
20080612,17991,17991,17741,17804,1417661
20080611,18079,18186,17936,18174,438652
20080610,18421,18441,17987,18055,2815699
20080609,18338,18429,18242,18405,3753453
20080605,18724,18724,18540,18680,3053866
20080604,18544,18743,18521,18724,1761527
20080603,18743,18755,18529,18592,3213738
20080602,18927,18942,18708,18863,4301441
20080530,18847,18982,18743,18982,3469852
20080529,18529,18847,18469,18807,1247176
20080528,18684,18692,18413,18417,6980240
20080527,18421,18600,18401,18600,4260457
20080526,18481,18552,18294,18385,4892198
20080523,18759,18807,18624,18640,2182980
20080522,18743,18779,18497,18751,5052323
20080521,18919,19022,18867,18867,1784056
20080520,19340,19356,19006,19157,2697194
20080519,19420,19492,19233,19344,766971
20080516,19384,19468,19301,19420,1292655
20080515,18863,19348,18831,19324,1477834
20080514,18807,18831,18636,18831,2245724
20080513,18544,18811,18425,18807,1572363
20080509,18879,18887,18469,18469,2492759
20080508,18700,18899,18696,18835,5224292
20080507,19010,19070,18787,18903,1808470
20080506,18974,19018,18875,19018,2046018
20080502,18871,18974,18871,18974,2173411
20080430,18525,18712,18469,18688,1760800
20080429,18783,18791,18481,18529,1341081
20080428,18663,18713,18584,18678,513470
20080425,18361,18647,18361,18647,523930
20080424,18357,18389,18248,18252,1989353
20080423,18080,18397,18080,18311,1233942
20080422,18275,18322,18185,18189,1463955
20080421,18232,18334,18044,18322,1772170
20080418,17994,18091,17962,18041,1172634
20080417,18084,18138,17982,17982,1235456
20080416,17868,17982,17841,17908,1239830
20080415,17763,17896,17700,17743,1663366
20080414,17841,17911,17743,17802,1897151
20080411,18017,18134,17951,18115,972746
20080410,17708,17982,17685,17935,1010596
20080408,18005,18044,17810,17837,1045503
20080407,18041,18252,17990,18072,1173710
20080404,18044,18068,17845,18068,516280
20080403,17786,18048,17786,18048,872353
20080402,17606,17802,17602,17802,1653172
20080401,17325,17465,17215,17258,515600
